image_class,image_id,phase,system,parameter,parameter_value,result,combination
2,6,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
2,6,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
2,7,saliency_map,commercial_system,percentile,0.99,2,SelfTrained_Model|SelfTrained_Model_Gray
2,7,saliency_map,commercial_system,percentile,0.98,255,SelfTrained_Model|SelfTrained_Model_Gray
2,7,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
2,7,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
2,7,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
2,8,saliency_map,commercial_system,percentile,0.99,255,SelfTrained_Model|SelfTrained_Model_Gray
2,8,saliency_map,commercial_system,percentile,0.98,255,SelfTrained_Model|SelfTrained_Model_Gray
2,8,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
2,8,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
2,8,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
2,9,saliency_map,commercial_system,percentile,0.99,3,SelfTrained_Model|SelfTrained_Model_Gray
2,9,saliency_map,commercial_system,percentile,0.98,3,SelfTrained_Model|SelfTrained_Model_Gray
2,9,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
2,9,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
2,9,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
2,10,saliency_map,commercial_system,percentile,0.99,2,SelfTrained_Model|SelfTrained_Model_Gray
2,10,saliency_map,commercial_system,percentile,0.98,2,SelfTrained_Model|SelfTrained_Model_Gray
2,10,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
2,10,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
2,10,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
2,11,saliency_map,commercial_system,percentile,0.99,3,SelfTrained_Model|SelfTrained_Model_Gray
2,11,saliency_map,commercial_system,percentile,0.98,3,SelfTrained_Model|SelfTrained_Model_Gray
2,11,saliency_map,commercial_system,percentile,0.97,3,SelfTrained_Model|SelfTrained_Model_Gray
2,11,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
2,11,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
2,12,saliency_map,commercial_system,percentile,0.99,3,SelfTrained_Model|SelfTrained_Model_Gray
2,12,saliency_map,commercial_system,percentile,0.98,3,SelfTrained_Model|SelfTrained_Model_Gray
2,12,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
2,12,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
2,12,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
2,13,saliency_map,commercial_system,percentile,0.99,2,SelfTrained_Model|SelfTrained_Model_Gray
2,13,saliency_map,commercial_system,percentile,0.98,2,SelfTrained_Model|SelfTrained_Model_Gray
2,13,saliency_map,commercial_system,percentile,0.97,2,SelfTrained_Model|SelfTrained_Model_Gray
2,13,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
2,13,saliency_map,commercial_system,percentile,0.95,2,SelfTrained_Model|SelfTrained_Model_Gray
2,14,saliency_map,commercial_system,percentile,0.99,255,SelfTrained_Model|SelfTrained_Model_Gray
2,14,saliency_map,commercial_system,percentile,0.98,255,SelfTrained_Model|SelfTrained_Model_Gray
2,14,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
2,14,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
2,14,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
2,15,saliency_map,commercial_system,percentile,0.99,255,SelfTrained_Model|SelfTrained_Model_Gray
2,15,saliency_map,commercial_system,percentile,0.98,3,SelfTrained_Model|SelfTrained_Model_Gray
2,15,saliency_map,commercial_system,percentile,0.97,3,SelfTrained_Model|SelfTrained_Model_Gray
2,15,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
2,15,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
2,16,saliency_map,commercial_system,percentile,0.99,3,SelfTrained_Model|SelfTrained_Model_Gray
2,16,saliency_map,commercial_system,percentile,0.98,3,SelfTrained_Model|SelfTrained_Model_Gray
2,16,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
2,16,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
2,16,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
2,17,saliency_map,commercial_system,percentile,0.99,2,SelfTrained_Model|SelfTrained_Model_Gray
2,17,saliency_map,commercial_system,percentile,0.98,2,SelfTrained_Model|SelfTrained_Model_Gray
2,17,saliency_map,commercial_system,percentile,0.97,2,SelfTrained_Model|SelfTrained_Model_Gray
2,17,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
2,17,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
2,18,saliency_map,commercial_system,percentile,0.99,2,SelfTrained_Model|SelfTrained_Model_Gray
2,18,saliency_map,commercial_system,percentile,0.98,2,SelfTrained_Model|SelfTrained_Model_Gray
2,18,saliency_map,commercial_system,percentile,0.97,2,SelfTrained_Model|SelfTrained_Model_Gray
2,18,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
2,18,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
3,0,saliency_map,commercial_system,percentile,0.99,255,SelfTrained_Model|SelfTrained_Model_Gray
3,0,saliency_map,commercial_system,percentile,0.98,255,SelfTrained_Model|SelfTrained_Model_Gray
3,0,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
3,0,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
3,0,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
3,1,saliency_map,commercial_system,percentile,0.99,3,SelfTrained_Model|SelfTrained_Model_Gray
3,1,saliency_map,commercial_system,percentile,0.98,255,SelfTrained_Model|SelfTrained_Model_Gray
3,1,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
3,1,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
3,1,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,0,saliency_map,commercial_system,percentile,0.99,4,SelfTrained_Model|SelfTrained_Model_Gray
4,0,saliency_map,commercial_system,percentile,0.98,255,SelfTrained_Model|SelfTrained_Model_Gray
4,0,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,0,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,0,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,1,saliency_map,commercial_system,percentile,0.99,4,SelfTrained_Model|SelfTrained_Model_Gray
4,1,saliency_map,commercial_system,percentile,0.98,255,SelfTrained_Model|SelfTrained_Model_Gray
4,1,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,1,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,1,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,2,saliency_map,commercial_system,percentile,0.99,255,SelfTrained_Model|SelfTrained_Model_Gray
4,2,saliency_map,commercial_system,percentile,0.98,255,SelfTrained_Model|SelfTrained_Model_Gray
4,2,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,2,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,2,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,3,saliency_map,commercial_system,percentile,0.99,255,SelfTrained_Model|SelfTrained_Model_Gray
4,3,saliency_map,commercial_system,percentile,0.98,255,SelfTrained_Model|SelfTrained_Model_Gray
4,3,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,3,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,3,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,4,saliency_map,commercial_system,percentile,0.99,4,SelfTrained_Model|SelfTrained_Model_Gray
4,4,saliency_map,commercial_system,percentile,0.98,255,SelfTrained_Model|SelfTrained_Model_Gray
4,4,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,4,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,4,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,5,saliency_map,commercial_system,percentile,0.99,4,SelfTrained_Model|SelfTrained_Model_Gray
4,5,saliency_map,commercial_system,percentile,0.98,255,SelfTrained_Model|SelfTrained_Model_Gray
4,5,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,5,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,5,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,6,saliency_map,commercial_system,percentile,0.99,255,SelfTrained_Model|SelfTrained_Model_Gray
4,6,saliency_map,commercial_system,percentile,0.98,255,SelfTrained_Model|SelfTrained_Model_Gray
4,6,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,6,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,6,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,7,saliency_map,commercial_system,percentile,0.99,4,SelfTrained_Model|SelfTrained_Model_Gray
4,7,saliency_map,commercial_system,percentile,0.98,255,SelfTrained_Model|SelfTrained_Model_Gray
4,7,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,7,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,7,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,8,saliency_map,commercial_system,percentile,0.99,4,SelfTrained_Model|SelfTrained_Model_Gray
4,8,saliency_map,commercial_system,percentile,0.98,4,SelfTrained_Model|SelfTrained_Model_Gray
4,8,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,8,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,8,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,9,saliency_map,commercial_system,percentile,0.99,4,SelfTrained_Model|SelfTrained_Model_Gray
4,9,saliency_map,commercial_system,percentile,0.98,4,SelfTrained_Model|SelfTrained_Model_Gray
4,9,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,9,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,9,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,10,saliency_map,commercial_system,percentile,0.99,4,SelfTrained_Model|SelfTrained_Model_Gray
4,10,saliency_map,commercial_system,percentile,0.98,255,SelfTrained_Model|SelfTrained_Model_Gray
4,10,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,10,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,10,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,11,saliency_map,commercial_system,percentile,0.99,4,SelfTrained_Model|SelfTrained_Model_Gray
4,11,saliency_map,commercial_system,percentile,0.98,4,SelfTrained_Model|SelfTrained_Model_Gray
4,11,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,11,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,11,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,12,saliency_map,commercial_system,percentile,0.99,4,SelfTrained_Model|SelfTrained_Model_Gray
4,12,saliency_map,commercial_system,percentile,0.98,255,SelfTrained_Model|SelfTrained_Model_Gray
4,12,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,12,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,12,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,13,saliency_map,commercial_system,percentile,0.99,255,SelfTrained_Model|SelfTrained_Model_Gray
4,13,saliency_map,commercial_system,percentile,0.98,255,SelfTrained_Model|SelfTrained_Model_Gray
4,13,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,13,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,13,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,14,saliency_map,commercial_system,percentile,0.99,4,SelfTrained_Model|SelfTrained_Model_Gray
4,14,saliency_map,commercial_system,percentile,0.98,4,SelfTrained_Model|SelfTrained_Model_Gray
4,14,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,14,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,14,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,15,saliency_map,commercial_system,percentile,0.99,4,SelfTrained_Model|SelfTrained_Model_Gray
4,15,saliency_map,commercial_system,percentile,0.98,4,SelfTrained_Model|SelfTrained_Model_Gray
4,15,saliency_map,commercial_system,percentile,0.97,4,SelfTrained_Model|SelfTrained_Model_Gray
4,15,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,15,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,16,saliency_map,commercial_system,percentile,0.99,4,SelfTrained_Model|SelfTrained_Model_Gray
4,16,saliency_map,commercial_system,percentile,0.98,255,SelfTrained_Model|SelfTrained_Model_Gray
4,16,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,16,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,16,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,17,saliency_map,commercial_system,percentile,0.99,4,SelfTrained_Model|SelfTrained_Model_Gray
4,17,saliency_map,commercial_system,percentile,0.98,4,SelfTrained_Model|SelfTrained_Model_Gray
4,17,saliency_map,commercial_system,percentile,0.97,4,SelfTrained_Model|SelfTrained_Model_Gray
4,17,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,17,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,18,saliency_map,commercial_system,percentile,0.99,4,SelfTrained_Model|SelfTrained_Model_Gray
4,18,saliency_map,commercial_system,percentile,0.98,255,SelfTrained_Model|SelfTrained_Model_Gray
4,18,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,18,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,18,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,19,saliency_map,commercial_system,percentile,0.99,255,SelfTrained_Model|SelfTrained_Model_Gray
4,19,saliency_map,commercial_system,percentile,0.98,255,SelfTrained_Model|SelfTrained_Model_Gray
4,19,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,19,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,19,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,20,saliency_map,commercial_system,percentile,0.99,4,SelfTrained_Model|SelfTrained_Model_Gray
4,20,saliency_map,commercial_system,percentile,0.98,255,SelfTrained_Model|SelfTrained_Model_Gray
4,20,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,20,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,20,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,21,saliency_map,commercial_system,percentile,0.99,4,SelfTrained_Model|SelfTrained_Model_Gray
4,21,saliency_map,commercial_system,percentile,0.98,255,SelfTrained_Model|SelfTrained_Model_Gray
4,21,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,21,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,21,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,22,saliency_map,commercial_system,percentile,0.99,4,SelfTrained_Model|SelfTrained_Model_Gray
4,22,saliency_map,commercial_system,percentile,0.98,4,SelfTrained_Model|SelfTrained_Model_Gray
4,22,saliency_map,commercial_system,percentile,0.97,4,SelfTrained_Model|SelfTrained_Model_Gray
4,22,saliency_map,commercial_system,percentile,0.96,4,SelfTrained_Model|SelfTrained_Model_Gray
4,22,saliency_map,commercial_system,percentile,0.95,4,SelfTrained_Model|SelfTrained_Model_Gray
4,23,saliency_map,commercial_system,percentile,0.99,255,SelfTrained_Model|SelfTrained_Model_Gray
4,23,saliency_map,commercial_system,percentile,0.98,255,SelfTrained_Model|SelfTrained_Model_Gray
4,23,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,23,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,23,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,24,saliency_map,commercial_system,percentile,0.99,4,SelfTrained_Model|SelfTrained_Model_Gray
4,24,saliency_map,commercial_system,percentile,0.98,4,SelfTrained_Model|SelfTrained_Model_Gray
4,24,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,24,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,24,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,25,saliency_map,commercial_system,percentile,0.99,4,SelfTrained_Model|SelfTrained_Model_Gray
4,25,saliency_map,commercial_system,percentile,0.98,255,SelfTrained_Model|SelfTrained_Model_Gray
4,25,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,25,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,25,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,26,saliency_map,commercial_system,percentile,0.99,4,SelfTrained_Model|SelfTrained_Model_Gray
4,26,saliency_map,commercial_system,percentile,0.98,255,SelfTrained_Model|SelfTrained_Model_Gray
4,26,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,26,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,26,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,27,saliency_map,commercial_system,percentile,0.99,4,SelfTrained_Model|SelfTrained_Model_Gray
4,27,saliency_map,commercial_system,percentile,0.98,255,SelfTrained_Model|SelfTrained_Model_Gray
4,27,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,27,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,27,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,28,saliency_map,commercial_system,percentile,0.99,4,SelfTrained_Model|SelfTrained_Model_Gray
4,28,saliency_map,commercial_system,percentile,0.98,4,SelfTrained_Model|SelfTrained_Model_Gray
4,28,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,28,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,28,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,29,saliency_map,commercial_system,percentile,0.99,4,SelfTrained_Model|SelfTrained_Model_Gray
4,29,saliency_map,commercial_system,percentile,0.98,255,SelfTrained_Model|SelfTrained_Model_Gray
4,29,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,29,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,29,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,30,saliency_map,commercial_system,percentile,0.99,4,SelfTrained_Model|SelfTrained_Model_Gray
4,30,saliency_map,commercial_system,percentile,0.98,4,SelfTrained_Model|SelfTrained_Model_Gray
4,30,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,30,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,30,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,31,saliency_map,commercial_system,percentile,0.99,4,SelfTrained_Model|SelfTrained_Model_Gray
4,31,saliency_map,commercial_system,percentile,0.98,4,SelfTrained_Model|SelfTrained_Model_Gray
4,31,saliency_map,commercial_system,percentile,0.97,4,SelfTrained_Model|SelfTrained_Model_Gray
4,31,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,31,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,32,saliency_map,commercial_system,percentile,0.99,255,SelfTrained_Model|SelfTrained_Model_Gray
4,32,saliency_map,commercial_system,percentile,0.98,255,SelfTrained_Model|SelfTrained_Model_Gray
4,32,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,32,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,32,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,33,saliency_map,commercial_system,percentile,0.99,4,SelfTrained_Model|SelfTrained_Model_Gray
4,33,saliency_map,commercial_system,percentile,0.98,255,SelfTrained_Model|SelfTrained_Model_Gray
4,33,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,33,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,33,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,34,saliency_map,commercial_system,percentile,0.99,4,SelfTrained_Model|SelfTrained_Model_Gray
4,34,saliency_map,commercial_system,percentile,0.98,4,SelfTrained_Model|SelfTrained_Model_Gray
4,34,saliency_map,commercial_system,percentile,0.97,4,SelfTrained_Model|SelfTrained_Model_Gray
4,34,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,34,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,35,saliency_map,commercial_system,percentile,0.99,255,SelfTrained_Model|SelfTrained_Model_Gray
4,35,saliency_map,commercial_system,percentile,0.98,255,SelfTrained_Model|SelfTrained_Model_Gray
4,35,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,35,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,35,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,36,saliency_map,commercial_system,percentile,0.99,4,SelfTrained_Model|SelfTrained_Model_Gray
4,36,saliency_map,commercial_system,percentile,0.98,255,SelfTrained_Model|SelfTrained_Model_Gray
4,36,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,36,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,36,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,37,saliency_map,commercial_system,percentile,0.99,4,SelfTrained_Model|SelfTrained_Model_Gray
4,37,saliency_map,commercial_system,percentile,0.98,255,SelfTrained_Model|SelfTrained_Model_Gray
4,37,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,37,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,37,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,38,saliency_map,commercial_system,percentile,0.99,4,SelfTrained_Model|SelfTrained_Model_Gray
4,38,saliency_map,commercial_system,percentile,0.98,4,SelfTrained_Model|SelfTrained_Model_Gray
4,38,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,38,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,38,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
4,39,saliency_map,commercial_system,percentile,0.99,255,SelfTrained_Model|SelfTrained_Model_Gray
4,39,saliency_map,commercial_system,percentile,0.98,255,SelfTrained_Model|SelfTrained_Model_Gray
4,39,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
4,39,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
4,39,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
5,0,saliency_map,commercial_system,percentile,0.99,3,SelfTrained_Model|SelfTrained_Model_Gray
5,0,saliency_map,commercial_system,percentile,0.98,3,SelfTrained_Model|SelfTrained_Model_Gray
5,0,saliency_map,commercial_system,percentile,0.97,255,SelfTrained_Model|SelfTrained_Model_Gray
5,0,saliency_map,commercial_system,percentile,0.96,255,SelfTrained_Model|SelfTrained_Model_Gray
5,0,saliency_map,commercial_system,percentile,0.95,255,SelfTrained_Model|SelfTrained_Model_Gray
5,1,saliency_map,commercial_system,percentile,0.99,5,SelfTrained_Model|SelfTrained_Model_Gray
5,1,saliency_map,commercial_system,percentile,0.98,5,SelfTrained_Model|SelfTrained_Model_Gray
